# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 43
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R2
# Instrument ID: Almindingen
# Data supplier: 
# Location name: Sanne, Almindingen
# Position (lat, lon, elev(m)): 
# Local timezone: CET
# Time Synchronization: 
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 5
# SQM serial number: 7122
# SQM hardware identity: 003BNCD
# SQM firmware version: 4-6-82
# SQM cover offset value: 
# SQM readout test ix (Information): i,00000004,00000006,00000082,00007122
# SQM readout test rx (Reading): r, 12.61m,0000000844Hz,0000000000c,0000000.000s, 011.9C
# SQM readout test cx (Calibration): c,00000019.93m,0000300.000s, 018.6C,00000008.71m, 019.0C
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m
# DL time difference (seconds): -6
# DL retrieved at (UTC): 2025-02-06T18:04:32.132
# DL trigger mode : Every x minutes (power save mode)
# DL trigger seconds : 0
# DL trigger minutes : 5
# DL trigger threshold : 0
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.358
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2024-09-02T20:05:07.000;2024-09-02T22:05:07.000;15.7;4.97;21.15;1
2024-09-02T20:10:07.000;2024-09-02T22:10:07.000;15.7;4.97;21.14;1
2024-09-02T20:15:07.000;2024-09-02T22:15:07.000;15.7;4.97;21.13;1
2024-09-02T20:20:07.000;2024-09-02T22:20:07.000;15.7;4.97;21.17;1
2024-09-02T20:25:07.000;2024-09-02T22:25:07.000;15.7;4.97;21.14;1
2024-09-02T20:30:06.000;2024-09-02T22:30:06.000;15.7;4.97;21.12;1
2024-09-02T20:35:06.000;2024-09-02T22:35:06.000;15.7;4.97;21.04;1
2024-09-02T20:40:06.000;2024-09-02T22:40:06.000;15.7;4.97;21.08;1
2024-09-02T20:45:07.000;2024-09-02T22:45:07.000;15.7;4.97;21.14;1
2024-09-02T20:50:07.000;2024-09-02T22:50:07.000;15.4;4.97;21.14;1
2024-09-02T20:55:06.000;2024-09-02T22:55:06.000;15.4;4.97;21.07;1
2024-09-02T21:00:06.000;2024-09-02T23:00:06.000;15.4;4.97;21.08;1
2024-09-02T21:05:06.000;2024-09-02T23:05:06.000;15.4;4.97;21.07;1
2024-09-02T21:10:06.000;2024-09-02T23:10:06.000;15.4;4.97;21.11;1
2024-09-02T21:15:07.000;2024-09-02T23:15:07.000;15.4;4.97;21.17;1
2024-09-02T21:20:07.000;2024-09-02T23:20:07.000;15.4;4.97;21.17;1
2024-09-02T21:25:07.000;2024-09-02T23:25:07.000;15.1;4.97;21.17;1
2024-09-02T21:30:07.000;2024-09-02T23:30:07.000;15.1;4.97;21.18;1
2024-09-02T21:35:07.000;2024-09-02T23:35:07.000;15.1;4.97;21.20;1
2024-09-02T21:40:07.000;2024-09-02T23:40:07.000;15.1;4.97;21.22;1
2024-09-02T21:45:07.000;2024-09-02T23:45:07.000;15.1;4.97;21.20;1
2024-09-02T21:50:07.000;2024-09-02T23:50:07.000;15.1;4.97;21.20;1
2024-09-02T21:55:07.000;2024-09-02T23:55:07.000;14.8;4.97;21.20;1
2024-09-02T22:00:07.000;2024-09-03T00:00:07.000;14.8;4.97;21.21;1
2024-09-02T22:05:07.000;2024-09-03T00:05:07.000;14.8;4.97;21.22;1
2024-09-02T22:10:07.000;2024-09-03T00:10:07.000;14.8;4.97;21.24;1
2024-09-02T22:15:07.000;2024-09-03T00:15:07.000;14.5;4.97;21.24;1
2024-09-02T22:20:07.000;2024-09-03T00:20:07.000;14.5;4.97;21.23;1
2024-09-02T22:25:07.000;2024-09-03T00:25:07.000;14.5;4.97;21.22;1
2024-09-02T22:30:07.000;2024-09-03T00:30:07.000;14.5;4.97;21.21;1
2024-09-02T22:35:07.000;2024-09-03T00:35:07.000;14.5;4.97;21.22;1
2024-09-02T22:40:07.000;2024-09-03T00:40:07.000;14.5;4.97;21.21;1
2024-09-02T22:45:07.000;2024-09-03T00:45:07.000;14.1;4.97;21.20;1
2024-09-02T22:50:07.000;2024-09-03T00:50:07.000;14.1;4.97;21.20;1
2024-09-02T22:55:07.000;2024-09-03T00:55:07.000;14.1;4.97;21.20;1
2024-09-02T23:00:07.000;2024-09-03T01:00:07.000;14.1;4.97;21.20;1
2024-09-02T23:05:07.000;2024-09-03T01:05:07.000;14.1;4.97;21.21;1
2024-09-02T23:10:07.000;2024-09-03T01:10:07.000;14.1;4.97;21.23;1
2024-09-02T23:15:07.000;2024-09-03T01:15:07.000;14.1;4.97;21.24;1
2024-09-02T23:20:07.000;2024-09-03T01:20:07.000;14.1;4.97;21.25;1
2024-09-02T23:25:07.000;2024-09-03T01:25:07.000;14.1;4.97;21.25;1
2024-09-02T23:30:07.000;2024-09-03T01:30:07.000;14.1;4.97;21.25;1
2024-09-02T23:35:07.000;2024-09-03T01:35:07.000;13.8;4.97;21.25;1
2024-09-02T23:40:07.000;2024-09-03T01:40:07.000;13.8;4.97;21.24;1
2024-09-02T23:45:07.000;2024-09-03T01:45:07.000;13.8;4.97;21.22;1
2024-09-02T23:50:07.000;2024-09-03T01:50:07.000;13.8;4.97;21.22;1
2024-09-02T23:55:07.000;2024-09-03T01:55:07.000;13.8;4.97;21.21;1
2024-09-03T00:00:06.000;2024-09-03T02:00:06.000;13.8;4.97;21.21;1
2024-09-03T00:05:06.000;2024-09-03T02:05:06.000;13.8;4.97;21.20;1
2024-09-03T00:10:06.000;2024-09-03T02:10:06.000;13.8;4.97;21.19;1
2024-09-03T00:15:06.000;2024-09-03T02:15:06.000;13.8;4.97;21.18;1
2024-09-03T00:20:06.000;2024-09-03T02:20:06.000;13.8;4.97;21.17;1
2024-09-03T00:25:06.000;2024-09-03T02:25:06.000;13.8;4.97;21.17;1
2024-09-03T00:30:06.000;2024-09-03T02:30:06.000;13.8;4.97;21.17;1
2024-09-03T00:35:06.000;2024-09-03T02:35:06.000;13.8;4.97;21.19;1
2024-09-03T00:40:06.000;2024-09-03T02:40:06.000;13.8;4.97;21.20;1
2024-09-03T00:45:07.000;2024-09-03T02:45:07.000;14.1;4.97;21.21;1
2024-09-03T00:50:07.000;2024-09-03T02:50:07.000;14.1;4.97;21.20;1
2024-09-03T00:55:07.000;2024-09-03T02:55:07.000;14.1;4.97;21.21;1
2024-09-03T01:00:07.000;2024-09-03T03:00:07.000;14.1;4.97;21.22;1
2024-09-03T01:05:07.000;2024-09-03T03:05:07.000;14.1;4.97;21.24;1
2024-09-03T01:10:07.000;2024-09-03T03:10:07.000;14.1;4.97;21.26;1
2024-09-03T01:15:07.000;2024-09-03T03:15:07.000;14.1;4.97;21.27;1
2024-09-03T01:20:07.000;2024-09-03T03:20:07.000;14.1;4.97;21.28;1
2024-09-03T01:25:07.000;2024-09-03T03:25:07.000;14.1;4.97;21.29;1
2024-09-03T01:30:08.000;2024-09-03T03:30:08.000;14.1;4.97;21.30;1
2024-09-03T01:35:08.000;2024-09-03T03:35:08.000;13.8;4.97;21.30;1
2024-09-03T01:40:08.000;2024-09-03T03:40:08.000;13.8;4.97;21.31;1
2024-09-03T01:45:08.000;2024-09-03T03:45:08.000;13.8;4.97;21.32;1
2024-09-03T01:50:08.000;2024-09-03T03:50:08.000;13.8;4.97;21.32;1
2024-09-03T01:55:07.000;2024-09-03T03:55:07.000;13.8;4.97;21.31;1
2024-09-03T02:00:07.000;2024-09-03T04:00:07.000;13.8;4.97;21.30;1
2024-09-03T02:05:07.000;2024-09-03T04:05:07.000;13.8;4.97;21.29;1
2024-09-03T02:10:07.000;2024-09-03T04:10:07.000;13.8;4.97;21.27;1
2024-09-03T02:15:07.000;2024-09-03T04:15:07.000;13.8;4.97;21.25;1
2024-09-03T02:20:07.000;2024-09-03T04:20:07.000;13.8;4.97;21.24;1
2024-09-03T02:25:07.000;2024-09-03T04:25:07.000;14.1;4.97;21.21;1
2024-09-03T02:30:06.000;2024-09-03T04:30:06.000;14.1;4.97;21.16;1
2024-09-03T02:35:06.000;2024-09-03T04:35:06.000;14.1;4.97;21.10;1
2024-09-03T02:40:07.000;2024-09-03T04:40:07.000;14.1;4.97;20.97;1
2024-09-03T02:45:06.000;2024-09-03T04:45:06.000;14.5;4.97;20.79;1
2024-09-03T02:50:05.000;2024-09-03T04:50:05.000;14.5;4.97;20.57;1
2024-09-03T02:55:05.000;2024-09-03T04:55:05.000;14.5;4.97;20.24;1
2024-09-03T03:00:05.000;2024-09-03T05:00:05.000;14.5;4.97;19.83;1
2024-09-03T03:05:05.000;2024-09-03T05:05:05.000;14.5;4.97;19.37;1
2024-09-03T03:10:05.000;2024-09-03T05:10:05.000;14.5;4.97;18.85;1
2024-09-03T03:15:05.000;2024-09-03T05:15:05.000;14.1;4.97;18.32;1
2024-09-03T03:20:05.000;2024-09-03T05:20:05.000;14.1;4.97;17.74;1
2024-09-03T03:25:05.000;2024-09-03T05:25:05.000;14.1;4.97;17.12;1
2024-09-03T03:30:05.000;2024-09-03T05:30:05.000;13.8;4.97;16.44;1
2024-09-03T03:35:05.000;2024-09-03T05:35:05.000;13.8;4.97;15.68;1
2024-09-03T03:40:05.000;2024-09-03T05:40:05.000;13.8;4.97;14.82;1
2024-09-03T03:45:05.000;2024-09-03T05:45:05.000;13.8;4.97;13.92;1
2024-09-03T03:50:05.000;2024-09-03T05:50:05.000;13.8;4.97;13.02;1
2024-09-03T03:55:05.000;2024-09-03T05:55:05.000;13.8;4.97;12.13;1
2024-09-03T04:00:05.000;2024-09-03T06:00:05.000;14.1;4.97;11.28;1
2024-09-03T04:05:05.000;2024-09-03T06:05:05.000;14.1;4.97;10.47;1
2024-09-03T04:10:05.000;2024-09-03T06:10:05.000;14.1;4.97;9.71;1
2024-09-03T04:15:05.000;2024-09-03T06:15:05.000;13.8;4.97;9.02;1
2024-09-03T04:20:05.000;2024-09-03T06:20:05.000;13.8;4.97;8.43;1
2024-09-03T04:25:05.000;2024-09-03T06:25:05.000;14.1;4.97;7.92;1
2024-09-03T04:30:05.000;2024-09-03T06:30:05.000;14.1;4.97;7.47;1
2024-09-03T04:35:05.000;2024-09-03T06:35:05.000;14.5;4.97;7.09;1
2024-09-03T04:40:05.000;2024-09-03T06:40:05.000;14.5;4.97;6.76;1
2024-09-03T04:45:05.000;2024-09-03T06:45:05.000;14.5;4.97;6.48;1
2024-09-03T04:50:05.000;2024-09-03T06:50:05.000;14.5;4.97;6.25;1
2024-09-03T04:55:05.000;2024-09-03T06:55:05.000;14.8;4.97;6.06;1
2024-09-03T05:00:05.000;2024-09-03T07:00:05.000;14.5;4.97;0.00;1
2024-09-03T05:05:05.000;2024-09-03T07:05:05.000;15.1;4.97;0.00;1
2024-09-03T05:10:05.000;2024-09-03T07:10:05.000;15.1;4.97;0.00;1
2024-09-03T05:15:05.000;2024-09-03T07:15:05.000;15.1;4.97;0.00;1
2024-09-03T05:20:05.000;2024-09-03T07:20:05.000;15.1;4.97;0.00;1
2024-09-03T05:25:05.000;2024-09-03T07:25:05.000;15.7;4.97;0.00;1
2024-09-03T05:30:05.000;2024-09-03T07:30:05.000;16.1;4.97;0.00;1
2024-09-03T05:35:05.000;2024-09-03T07:35:05.000;16.4;4.97;0.00;1
2024-09-03T05:40:05.000;2024-09-03T07:40:05.000;16.4;4.97;0.00;1
2024-09-03T05:45:05.000;2024-09-03T07:45:05.000;17.0;4.97;0.00;1
2024-09-03T05:50:05.000;2024-09-03T07:50:05.000;17.0;4.97;0.00;1
2024-09-03T05:55:05.000;2024-09-03T07:55:05.000;17.7;4.97;0.00;1
2024-09-03T06:00:05.000;2024-09-03T08:00:05.000;17.7;4.97;0.00;1
2024-09-03T06:05:05.000;2024-09-03T08:05:05.000;17.7;4.97;0.00;1
2024-09-03T06:10:05.000;2024-09-03T08:10:05.000;18.6;4.97;0.00;1
2024-09-03T06:15:05.000;2024-09-03T08:15:05.000;18.6;4.97;0.00;1
2024-09-03T06:20:05.000;2024-09-03T08:20:05.000;18.6;4.97;0.00;1
2024-09-03T06:25:05.000;2024-09-03T08:25:05.000;19.6;4.97;0.00;1
2024-09-03T06:30:05.000;2024-09-03T08:30:05.000;19.6;4.97;0.00;1
2024-09-03T06:35:05.000;2024-09-03T08:35:05.000;19.9;4.97;0.00;1
2024-09-03T06:40:05.000;2024-09-03T08:40:05.000;19.9;4.97;0.00;1
2024-09-03T06:45:05.000;2024-09-03T08:45:05.000;20.6;4.97;0.00;1
2024-09-03T06:50:05.000;2024-09-03T08:50:05.000;20.6;4.97;0.00;1
2024-09-03T06:55:05.000;2024-09-03T08:55:05.000;21.2;4.97;0.00;1
2024-09-03T07:00:05.000;2024-09-03T09:00:05.000;21.2;4.97;0.00;1
2024-09-03T07:05:05.000;2024-09-03T09:05:05.000;21.2;4.97;0.00;1
2024-09-03T07:10:05.000;2024-09-03T09:10:05.000;21.9;4.97;0.00;1
2024-09-03T07:15:05.000;2024-09-03T09:15:05.000;22.2;4.97;0.00;1
2024-09-03T07:20:05.000;2024-09-03T09:20:05.000;22.2;4.97;0.00;1
2024-09-03T07:25:05.000;2024-09-03T09:25:05.000;22.8;4.97;0.00;1
2024-09-03T07:30:05.000;2024-09-03T09:30:05.000;23.5;4.97;0.00;1
2024-09-03T07:35:05.000;2024-09-03T09:35:05.000;23.8;4.97;0.00;1
2024-09-03T07:40:05.000;2024-09-03T09:40:05.000;24.1;4.97;0.00;1
2024-09-03T07:45:05.000;2024-09-03T09:45:05.000;24.4;4.97;0.00;1
2024-09-03T07:50:05.000;2024-09-03T09:50:05.000;25.1;4.97;0.00;1
2024-09-03T07:55:05.000;2024-09-03T09:55:05.000;25.7;4.97;0.00;1
2024-09-03T08:00:05.000;2024-09-03T10:00:05.000;25.4;4.97;0.00;1
2024-09-03T08:05:05.000;2024-09-03T10:05:05.000;25.4;4.97;0.00;1
2024-09-03T08:10:05.000;2024-09-03T10:10:05.000;25.7;4.97;0.00;1
2024-09-03T08:15:05.000;2024-09-03T10:15:05.000;26.1;4.97;0.00;1
2024-09-03T08:20:05.000;2024-09-03T10:20:05.000;26.4;4.97;0.00;1
2024-09-03T08:25:05.000;2024-09-03T10:25:05.000;26.4;4.99;0.00;1
2024-09-03T08:30:05.000;2024-09-03T10:30:05.000;27.0;4.97;0.00;1
2024-09-03T08:35:05.000;2024-09-03T10:35:05.000;27.0;4.97;0.00;1
2024-09-03T08:40:05.000;2024-09-03T10:40:05.000;27.3;4.97;0.00;1
2024-09-03T08:45:05.000;2024-09-03T10:45:05.000;28.0;4.97;0.00;1
2024-09-03T08:50:05.000;2024-09-03T10:50:05.000;28.3;4.97;0.00;1
2024-09-03T08:55:05.000;2024-09-03T10:55:05.000;29.0;4.97;0.00;1
2024-09-03T09:00:05.000;2024-09-03T11:00:05.000;29.0;4.97;0.00;1
2024-09-03T09:05:05.000;2024-09-03T11:05:05.000;28.6;4.97;0.00;1
2024-09-03T09:10:05.000;2024-09-03T11:10:05.000;29.0;4.97;0.00;1
2024-09-03T09:15:05.000;2024-09-03T11:15:05.000;29.0;4.97;0.00;1
2024-09-03T09:20:05.000;2024-09-03T11:20:05.000;29.0;4.97;0.00;1
2024-09-03T09:25:05.000;2024-09-03T11:25:05.000;29.0;4.97;0.00;1
2024-09-03T09:30:05.000;2024-09-03T11:30:05.000;29.3;4.97;0.00;1
2024-09-03T09:35:05.000;2024-09-03T11:35:05.000;29.3;4.99;0.00;1
2024-09-03T09:40:05.000;2024-09-03T11:40:05.000;30.2;4.97;0.00;1
2024-09-03T09:45:05.000;2024-09-03T11:45:05.000;30.2;4.97;0.00;1
2024-09-03T09:50:05.000;2024-09-03T11:50:05.000;31.2;4.99;0.00;1
2024-09-03T09:55:05.000;2024-09-03T11:55:05.000;30.9;4.99;0.00;1
2024-09-03T10:00:05.000;2024-09-03T12:00:05.000;31.5;4.97;0.00;1
2024-09-03T10:05:05.000;2024-09-03T12:05:05.000;31.9;4.97;0.00;1
2024-09-03T10:10:05.000;2024-09-03T12:10:05.000;31.9;4.97;0.00;1
2024-09-03T10:15:05.000;2024-09-03T12:15:05.000;32.2;4.97;0.00;1
2024-09-03T10:20:05.000;2024-09-03T12:20:05.000;32.2;4.97;0.00;1
2024-09-03T10:25:05.000;2024-09-03T12:25:05.000;32.8;4.97;0.00;1
2024-09-03T10:30:05.000;2024-09-03T12:30:05.000;32.8;4.97;0.00;1
2024-09-03T10:35:05.000;2024-09-03T12:35:05.000;32.8;4.97;0.00;1
2024-09-03T10:40:05.000;2024-09-03T12:40:05.000;32.8;4.97;0.00;1
2024-09-03T10:45:05.000;2024-09-03T12:45:05.000;32.5;4.97;0.00;1
2024-09-03T10:50:05.000;2024-09-03T12:50:05.000;32.8;4.97;0.00;1
2024-09-03T10:55:05.000;2024-09-03T12:55:05.000;32.8;4.97;0.00;1
2024-09-03T11:00:05.000;2024-09-03T13:00:05.000;33.1;4.99;0.00;1
